eventDate,municipality,locality,verbatimLocality,decimalLatitude,decimalLongitude,scientificName,class,order,family
1/31/2024,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/13/2024,,"Gaviotas, Palomino",,11.232694,-73.487076,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/6/2023,,"Trekker Glamping, Minca. Santa Marta, CO (11.153, -74.106)",,11.152527,-74.10631,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/28/2024,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/17/2024,,"Santuario De Fauna Y Flora Los Flamencos. Sendero Arranchaderos. Palomino Birding. La Guajira, CO (11.424, -73.096)",,11.423538,-73.09619,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/15/2024,,Playa El Rodadero Santa Marta,,11.203784,-74.227745,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/4/2006,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/10/2023,,"Wiwa Beach , Santa Marta",,11.154751,-74.22724,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/7/2023,,Sierra Nevada de Santa Marta--Sector El Campano,,11.100062,-74.08492,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/17/2022,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.38614, -73.07530",,11.386142,-73.075294,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/31/2024,,"Desembocadura Del Río Palomino. La Guajira, CO Palomino Birding 🐦 🦜 🐦 (11.258, -73.568)",,11.258081,-73.56757,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/16/2022,,"Santa Marta - Minca, Magdalena, CO (11.158, -74.139) Las Cabañas @Manriquebirding",,11.157681,-74.138664,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/20/2021,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.41031, -73.06192",,11.41031,-73.06192,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/30/2019,,Río Palomino--Desembocadura,,11.257892,-73.56885,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/7/2023,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/6/2018,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/20/2023,,"4324 Carrera 29, Santa Marta, Magdalena, CO (11,224, -74,184)",,11.224173,-74.18434,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/29/2020,,"#5B-221 Calle 23, Santa Marta, Magdalena, CO (11.264, -74.183) Taganga",,11.264232,-74.18299,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/1/2022,,"38a2 Carrera 23, Santa Marta, Magdalena, CO (11.222, -74.186)",,11.221687,-74.18557,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/12/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/9/2024,,"Gaviotas, Palomino",,11.232694,-73.487076,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/26/2010,,Santa Marta--La Quinta de San Pedro Alejandrino,,11.228246,-74.17722,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/14/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/20/2024,,"Malecon de Bastidas, Santa Marta, Magdalena, CO (11.243, -74.215)",,11.243037,-74.21536,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/24/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24877, -74.20793",,11.248766,-74.20793,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/26/2017,,Sierra Nevada de Santa Marta--Sector El Campano,,11.100062,-74.08492,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/31/2024,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,096, -74,082)",,11.095546,-74.08156,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/27/2024,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/27/2014,,"Minca Hotel, Minca, Santa Marta Mountains",,11.144033,-74.121086,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/14/2022,,"Parque Nacional Natural Sierra Nevada de Santa Marta, Santa Marta (Dist. ESP. ) CO-Magdalena 11.25372, -73.65461",,11.253724,-73.6546,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/24/2023,,"Palomino-Carrera 6, Dibulla CO-La Guajira 11.25372, -73.55725",,11.25372,-73.55724,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/31/2024,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,096, -74,082)",,11.095546,-74.08156,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/2/2023,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.32910, -73.10127",,11.329098,-73.101265,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/17/2018,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/10/2011,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/29/2024,,"24-16 Calle 29f, Santa Marta, Magdalena, CO (11.228, -74.187)",,11.228397,-74.186676,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/30/2019,,Parque tayrona calabazo,,11.305174,-74.002945,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/23/2012,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/29/2023,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/28/2023,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.41168, -73.06133",,11.411679,-73.06133,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/29/2019,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.103, -74.073)",,11.103148,-74.07265,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/7/2023,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.124, -74.1)",,11.12407,-74.09997,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/8/2018,,"Palomino (11.255, -73.557)",,11.254601,-73.55678,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/7/2022,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,095, -74,079)",,11.095028,-74.07858,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/8/2010,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/30/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.12510, -74.10203",,11.125104,-74.102036,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/11/2018,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/14/2021,,Palomino--camino al Mirador,,11.238886,-73.55983,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/27/2017,,El Dorado Lodge to Minca - Santa Marta,,11.110806,-74.09226,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/17/2022,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.095, -74.082)",,11.095475,-74.08194,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/4/2019,,"Caño El Ostión (SFF Ciénaga Grande de Santa Marta) Magdalena, CO (10.774, -74.502)",,10.774027,-74.50189,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/1/2024,,Río Piedra (Tayrona),,11.295268,-73.89332,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/6/2019,,"CO-Magdalena-Santa Marta (Dist. ESP. ) (11.1414,-74.1192)",,11.141397,-74.11922,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/21/2023,,"#5B-221 Calle 23, Santa Marta, Magdalena, CO (11.264, -74.183) Taganga",,11.264232,-74.18299,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/12/2024,,"Entrada El Recuerdo Santa Marta - Cerro Kenedy, Magdalena, CO (11,131, -74,109)",,11.130883,-74.10909,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/30/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.12510, -74.10203",,11.125104,-74.102036,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/14/2017,,Sendero Tayronaka,,11.237552,-73.69886,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/4/2023,,"Vía de Minca 3-49–3-63, Santa Marta CO-Magdalena 11.17819, -74.14704",,11.178189,-74.14703,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/19/2024,,"Cementerio Jardines de Paz, Santa Marta",,11.231723,-74.168686,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/13/2021,,Palomino--camino al Mirador,,11.238886,-73.55983,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/6/1997,,PNN Tayrona--Arrecifes,,11.314315,-73.94941,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/14/2022,,Vereda Santa Marta,,1.324132,-76.55027,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/14/2023,,Comunidad Indígena Santa Marta,,1.278994,-70.22636,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/22/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/26/2022,,"La Tigrera, Santa Marta - Minca, Magdalena, CO",,11.157967,-74.13898,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/4/2023,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/24/2021,,"Vereda Santa Marta (Santa Rosa,Cauca)",,1.322109,-76.54907,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/17/2022,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,127, -74,103)",,11.127008,-74.1035,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/27/2024,,"Mountain Cabin - Cerro Kenedy, Santa Marta, Magdalena, CO (11.098, -74.078)",,11.098294,-74.07844,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/21/2023,,Sendero Santa Marta de los Caballeros,,3.457041,-76.56258,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/27/2020,,"Hotel Santa Sophia Del Mar - Calle 28 1C-100–1C-2, Santa Marta CO-Magdalena 11.23571, -74.21640",,11.235707,-74.21639,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/14/2023,,Sierra Nevada de Santa Marta--Sector El Campano,,11.100062,-74.08492,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/7/2024,,Country Club - Desembocadura Río Guachaca,,11.25504,-73.831955,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/16/2017,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/7/2019,,PNN Tayrona--Taganga,,11.279498,-74.16457,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/30/2022,,Mama Tayrona Hostel,,11.28326,-73.99413,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/21/2023,,"4324 Carrera 29, Santa Marta, Magdalena, CO (11,224, -74,184)",,11.224173,-74.18434,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/1/2017,,Playa de Santa Marta,,11.242534,-74.2154,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/19/2022,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/16/2024,,"Universidad del Magdalena, Santa Marta, Magdalena",,11.225461,-74.185936,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/26/2023,,"PNN Tayrona, Santa Marta",,11.328367,-74.07694,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/17/2020,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/15/2023,,Santa Marta CO-Magdalena,,11.154196,-74.2276,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/2/2024,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.08637, -74.06445",,11.086372,-74.06445,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/26/2016,,Rio Guachaca,,11.246672,-73.839615,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/13/2020,,Mingueo-Santa Marta road--Las Gaviotas,,11.231444,-73.48579,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/21/2022,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,094, -74,081)",,11.094143,-74.081055,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/13/2024,,"Playa Neguanje, Santa Marta CO-Magdalena",,11.31532,-74.08001,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/8/2022,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/28/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24867, -74.20782",,11.248673,-74.20782,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/8/2001,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/9/2018,,"Palomino (11.255, -73.557)",,11.254601,-73.55678,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/4/2023,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/28/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/2/2024,,"Paso del Mango, Santa Marta CO-Magdalena 11.15370, -74.10292",,11.1537,-74.10292,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/5/2023,,"Rd to El Dorado, Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.13324, -74.10958",,11.13324,-74.10958,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/24/2024,,"9-60 Calle 39, Santa Marta, Magdalena, CO (11.228, -74.169)",,11.2282,-74.16941,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/28/2024,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/2/2021,,"470008, Santa Marta (Dist. ESP. ) CO-Magdalena 11.12685, -74.10456",,11.126852,-74.10456,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/22/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.23161, -74.03963",,11.231606,-74.039635,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/2/2021,,"470008, Santa Marta (Dist. ESP. ) CO-Magdalena 11.12685, -74.10456",,11.126852,-74.10456,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/26/2024,,Palomino,,11.244718,-73.57194,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/22/2023,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/14/2018,,Playa Dibulla,,11.274151,-73.315346,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/12/2020,,"#5B-221 Calle 23, Santa Marta, Magdalena, CO (11.264, -74.183) Taganga",,11.264232,-74.18299,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/26/2020,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.112, -74.094)",,11.111865,-74.09361,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/17/2024,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/13/2023,,"Santuario De Fauna Y Flora Los Flamencos. Sendero Arranchaderos. Palomino Birding. La Guajira, CO (11.424, -73.096)",,11.423538,-73.09619,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/7/2022,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/21/2021,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/2/2020,,"Camellón de la Bahía de Santa Marta, Magdalena, CO (11.245, -74.215)",,11.244538,-74.21479,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/25/2017,,"CO-Département de Magdalena-Ciénaga-Santa Marta - Cerro Kenedy 1-99 - 11,1118x-74,0947",,11.111833,-74.09474,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/2/2024,,"Vías Parque Nacional Tayrona, Magdalena, CO (11,301, -73,918)",,11.301147,-73.91795,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/8/2023,,"4324 Carrera 29, Santa Marta, Magdalena, CO (11,224, -74,184)",,11.224173,-74.18434,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/16/2022,,"Playa Salguero, Gaira, Santa Marta, Magdalena, CO (11,189, -74,233)",,11.188616,-74.23316,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/16/2022,,"Santa Marta - Minca, Magdalena, CO (11.144, -74.12) EL MIRADOR",,11.144492,-74.12022,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/30/2020,,CAMINO AL RIO PALOMINO Y BAJANDO EN TUBING EL RIO PALOMINO.,,11.235919,-73.56741,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/31/2022,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.27580, -73.12252",,11.275799,-73.12252,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/12/2024,,Tayrona home,,11.274421,-73.921425,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/24/2018,,CO-Magdalena-Santa Marta-Santa Marta - Minca - 11.153x-74.128,,11.152546,-74.12839,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/4/2024,,Cienega To Santa Marta,,11.003647,-74.22427,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/11/2024,,"Vía Santa Marta - Riohacha, Santa Marta CO-Magdalena (11.2813,-73.9133)",,11.281329,-73.913284,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/9/2023,,"337 Calle 19, Santa Marta, Magdalena, CO (11.242, -74.212)",,11.242422,-74.212494,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/5/2018,,Sierra Nevada de Santa Marta--Sector El Campano,,11.100062,-74.08492,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/3/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.12509, -74.10205",,11.125094,-74.10204,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/31/2021,,Bahía de Santa Marta,,11.242789,-74.21555,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/19/2013,,PNN Tayrona--Taganga,,11.279498,-74.16457,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/3/2023,,"4-113 Calle 6, Palomino, La Guajira, CO (11,252, -73,557)",,11.251947,-73.557365,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/7/2019,,Vereda Santa Marta,,1.324132,-76.55027,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/12/2024,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/23/2022,,"Colombia Magdalena, Casa Tayrona los Naranjos",,11.296371,-73.89188,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/17/2018,,"Vías Parque Nacional Tayrona, Magdalena, CO (11,301, -73,918)",,11.301147,-73.91795,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/28/2014,,Santa Marta--Blossomcrown Store to Ridge Pond ca. 1650-2600 m,,11.09596,-74.077095,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/28/2024,,"Vía Arrecifes, Santa Marta CO-Magdalena 11.30549, -73.92912",,11.305494,-73.92912,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/25/2019,,Rodadero -- Santa Marta,,11.192933,-74.225555,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/4/2019,,"CO-Magdalena-Santa Marta (Dist. ESP. ) (11.2669,-74.0720)",,11.266894,-74.07203,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/15/2022,,"Bella Vista Santa Marta - Cerro Kenedy, Magdalena, CO (11,094, -74,081)",,11.094224,-74.081,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/16/2016,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/27/2022,,"271 90, Santa Marta, Magdalena, CO (11.222, -74.185)",,11.221987,-74.18526,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/28/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24877, -74.20793",,11.248766,-74.20793,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/29/2017,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/13/2024,,"Playa Neguanje, Santa Marta CO-Magdalena",,11.31532,-74.08001,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/16/1990,,"Parque Nacional Natural Tayrona, Magdalena",,11.276733,-74.17557,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/18/2020,,"Santa Marta - Cerro Kenedy 1–79, Ciénaga CO-Magdalena 11.09417, -74.08091",,11.09417,-74.08091,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
